CartoSanté; ; 
Référentiel géographique : France par commune et arrondissement mun.; ; 
Code;Libellé;Zonage sages-femmes
45311;Sigloy;2_Sous_dotee
45312;Solterre;3_intermediaire
45313;Sougy;3_intermediaire
45314;Sully-la-Chapelle;3_intermediaire
45315;Sully-sur-Loire;3_intermediaire
45316;Sury-aux-Bois;2_Sous_dotee
45317;Tavers;3_intermediaire
45320;Thignonville;1_Tres_sous_dotee
45321;Thimory;3_intermediaire
45322;Thorailles;1_Tres_sous_dotee
45323;Thou;3_intermediaire
45324;Tigy;2_Sous_dotee
45325;Tivernon;2_Sous_dotee
45326;Tournoisis;3_intermediaire
45327;Traînou;3_intermediaire
45328;Treilles-en-Gâtinais;2_Sous_dotee
45329;Triguères;3_intermediaire
45330;Trinay;3_intermediaire
45331;Vannes-sur-Cosson;3_intermediaire
45332;Varennes-Changy;3_intermediaire
45333;Vennecy;3_intermediaire
45334;Vieilles-Maisons-sur-Joudry;3_intermediaire
45335;Vienne-en-Val;3_intermediaire
45336;Viglain;3_intermediaire
45337;Villamblain;3_intermediaire
45338;Villemandeur;3_intermediaire
45339;Villemoutiers;2_Sous_dotee
45340;Villemurlin;3_intermediaire
45341;Villeneuve-sur-Conie;3_intermediaire
45342;Villereau;3_intermediaire
45343;Villevoques;2_Sous_dotee
45344;Villorceau;3_intermediaire
45345;Vimory;3_intermediaire
45346;Vitry-aux-Loges;2_Sous_dotee
45347;Vrigny;3_intermediaire
45348;Yèvre-la-Ville;3_intermediaire
46001;Albas;1_Tres_sous_dotee
46002;Albiac;1_Tres_sous_dotee
46003;Alvignac;1_Tres_sous_dotee
46004;Anglars;5_Sur_dotee
46005;Anglars-Juillac;1_Tres_sous_dotee
46006;Anglars-Nozac;1_Tres_sous_dotee
46007;Arcambal;3_intermediaire
46008;Les Arques;1_Tres_sous_dotee
46009;Assier;4_Tres_dotee
46010;Aujols;3_intermediaire
46011;Autoire;1_Tres_sous_dotee
46012;Aynac;1_Tres_sous_dotee
46013;Bach;3_intermediaire
46015;Bagnac-sur-Célé;3_intermediaire
46016;Baladou;1_Tres_sous_dotee
46017;Bannes;1_Tres_sous_dotee
46018;Le Bastit;1_Tres_sous_dotee
46020;Beauregard;1_Tres_sous_dotee
46021;Béduer;4_Tres_dotee
46022;Bélaye;1_Tres_sous_dotee
46023;Belfort-du-Quercy;3_intermediaire
46024;Belmont-Bretenoux;1_Tres_sous_dotee
46026;Belmont-Sainte-Foi;3_intermediaire
46027;Berganty;3_intermediaire
46028;Bétaille;2_Sous_dotee
46029;Biars-sur-Cère;1_Tres_sous_dotee
46030;Bio;1_Tres_sous_dotee
46031;Blars;4_Tres_dotee
46032;Boissières;3_intermediaire
46033;Porte-du-Quercy;1_Tres_sous_dotee
46034;Le Bourg;5_Sur_dotee
46035;Boussac;4_Tres_dotee
46036;Le Bouyssou;4_Tres_dotee
46037;Bouziès;1_Tres_sous_dotee
46038;Bretenoux;1_Tres_sous_dotee
46039;Brengues;4_Tres_dotee
46040;Cabrerets;1_Tres_sous_dotee
46041;Cadrieu;1_Tres_sous_dotee
46042;Cahors;3_intermediaire
46043;Cahus;1_Tres_sous_dotee
46044;Caillac;3_intermediaire
46045;Cajarc;1_Tres_sous_dotee
46046;Calamane;3_intermediaire
46047;Calès;1_Tres_sous_dotee
46049;Calvignac;1_Tres_sous_dotee
46050;Cambayrac;1_Tres_sous_dotee
46051;Cambes;4_Tres_dotee
46052;Camboulit;4_Tres_dotee
46053;Camburat;4_Tres_dotee
46054;Caniac-du-Causse;1_Tres_sous_dotee
46055;Capdenac;2_Sous_dotee
46056;Carayac;4_Tres_dotee
46057;Cardaillac;4_Tres_dotee
46058;Carennac;1_Tres_sous_dotee
46059;Carlucet;1_Tres_sous_dotee
46060;Carnac-Rouffiac;1_Tres_sous_dotee
46061;Cassagnes;1_Tres_sous_dotee
46062;Castelfranc;1_Tres_sous_dotee
46063;Castelnau-Montratier;1_Tres_sous_dotee
46064;Catus;3_intermediaire
46065;Cavagnac;3_intermediaire
46066;Cazals;1_Tres_sous_dotee
46068;Cénevières;1_Tres_sous_dotee
46069;Cézac;3_intermediaire
46070;Cieurac;3_intermediaire
46072;Concorès;1_Tres_sous_dotee
46073;Concots;3_intermediaire
46074;Condat;3_intermediaire
46075;Corn;4_Tres_dotee
46076;Cornac;1_Tres_sous_dotee
46078;Couzou;1_Tres_sous_dotee
46079;Cras;3_intermediaire
46080;Crayssac;3_intermediaire
46081;Crégols;3_intermediaire
46082;Cremps;3_intermediaire
46083;Cressensac-Sarrazac;3_intermediaire
46084;Creysse;1_Tres_sous_dotee
46085;Cuzac;2_Sous_dotee
46086;Cuzance;3_intermediaire
46087;Dégagnac;1_Tres_sous_dotee
46088;Douelle;3_intermediaire
46089;Duravel;1_Tres_sous_dotee
46090;Durbans;1_Tres_sous_dotee
46091;Escamps;3_intermediaire
46092;Esclauzels;3_intermediaire
46093;Espagnac-Sainte-Eulalie;4_Tres_dotee
46094;Espédaillac;4_Tres_dotee
46095;Espère;3_intermediaire
46096;Espeyroux;5_Sur_dotee
46097;Estal;1_Tres_sous_dotee
46098;Fajoles;1_Tres_sous_dotee
46100;Faycelles;4_Tres_dotee
46101;Felzins;2_Sous_dotee
46102;Figeac;4_Tres_dotee
46103;Saint-Paul-Flaugnac;3_intermediaire
46104;Flaujac-Gare;1_Tres_sous_dotee
46105;Flaujac-Poujols;3_intermediaire
46106;Floirac;1_Tres_sous_dotee
46107;Floressas;1_Tres_sous_dotee
46108;Fons;4_Tres_dotee
46109;Fontanes;3_intermediaire
46111;Fourmagnac;4_Tres_dotee
46112;Francoulès;3_intermediaire
46113;Frayssinet;1_Tres_sous_dotee
46114;Frayssinet-le-Gélat;1_Tres_sous_dotee
46115;Frayssinhes;1_Tres_sous_dotee
46116;Frontenac;4_Tres_dotee
46117;Gagnac-sur-Cère;1_Tres_sous_dotee
46118;Gignac;1_Tres_sous_dotee
46119;Gigouzac;3_intermediaire
46120;Gindou;1_Tres_sous_dotee
46121;Ginouillac;1_Tres_sous_dotee
46122;Gintrac;1_Tres_sous_dotee
46123;Girac;1_Tres_sous_dotee
46124;Glanes;1_Tres_sous_dotee
46125;Gorses;1_Tres_sous_dotee
46126;Goujounac;1_Tres_sous_dotee
46127;Gourdon;1_Tres_sous_dotee
46128;Gramat;1_Tres_sous_dotee
46129;Gréalou;1_Tres_sous_dotee
46130;Grézels;1_Tres_sous_dotee
46131;Grèzes;4_Tres_dotee
46132;Issendolus;1_Tres_sous_dotee
46133;Issepts;4_Tres_dotee
46134;Les Junies;1_Tres_sous_dotee
46135;Labastide-du-Haut-Mont;1_Tres_sous_dotee
46136;Labastide-du-Vert;1_Tres_sous_dotee
46137;Labastide-Marnhac;3_intermediaire
46138;Cœur de Causse;1_Tres_sous_dotee
46139;Labathude;5_Sur_dotee
46140;Laburgade;3_intermediaire
46142;Lacapelle-Cabanac;1_Tres_sous_dotee
46143;Lacapelle-Marival;5_Sur_dotee
46144;Lacave;1_Tres_sous_dotee
46145;Lachapelle-Auzac;1_Tres_sous_dotee
46146;Ladirat;1_Tres_sous_dotee
46147;Lagardelle;1_Tres_sous_dotee
46148;Lalbenque;3_intermediaire
46149;Lamagdelaine;3_intermediaire
46151;Lamothe-Cassel;1_Tres_sous_dotee
46152;Lamothe-Fénelon;1_Tres_sous_dotee
46153;Lanzac;1_Tres_sous_dotee
46154;Laramière;3_intermediaire
46155;Larnagol;1_Tres_sous_dotee
46156;Bellefont-La Rauze;3_intermediaire
46157;Larroque-Toirac;4_Tres_dotee
46159;Latouille-Lentillac;1_Tres_sous_dotee
46160;Latronquière;1_Tres_sous_dotee
46161;Lauresses;3_intermediaire
46162;Lauzès;1_Tres_sous_dotee
46163;Laval-de-Cère;1_Tres_sous_dotee
46164;Lavercantière;1_Tres_sous_dotee
46165;Lavergne;1_Tres_sous_dotee
46167;Lentillac-du-Causse;1_Tres_sous_dotee
46168;Lentillac-Saint-Blaise;2_Sous_dotee
46169;Léobard;1_Tres_sous_dotee
46170;Leyme;1_Tres_sous_dotee
46171;Lherm;1_Tres_sous_dotee
46172;Lhospitalet;3_intermediaire
46173;Limogne-en-Quercy;1_Tres_sous_dotee
46174;Linac;4_Tres_dotee
46175;Lissac-et-Mouret;4_Tres_dotee
46176;Livernon;4_Tres_dotee
46177;Loubressac;1_Tres_sous_dotee
46178;Loupiac;1_Tres_sous_dotee
46179;Lugagnac;1_Tres_sous_dotee
46180;Lunan;4_Tres_dotee
46181;Lunegarde;1_Tres_sous_dotee
46182;Luzech;1_Tres_sous_dotee
46183;Marcilhac-sur-Célé;1_Tres_sous_dotee
46184;Marminiac;1_Tres_sous_dotee
46185;Martel;1_Tres_sous_dotee
46186;Masclat;1_Tres_sous_dotee
46187;Mauroux;2_Sous_dotee
46188;Maxou;3_intermediaire
46189;Mayrinhac-Lentour;1_Tres_sous_dotee
46190;Mechmont;3_intermediaire
46191;Mercuès;3_intermediaire
46192;Meyronne;1_Tres_sous_dotee
46193;Miers;1_Tres_sous_dotee
46194;Milhac;1_Tres_sous_dotee
46195;Molières;1_Tres_sous_dotee
46196;Montamel;1_Tres_sous_dotee
46197;Le Montat;3_intermediaire
46198;Montbrun;1_Tres_sous_dotee
46199;Montcabrier;1_Tres_sous_dotee
46200;Montcléra;1_Tres_sous_dotee
46201;Montcuq-en-Quercy-Blanc;1_Tres_sous_dotee
46202;Montdoumerc;3_intermediaire
46203;Montet-et-Bouxal;5_Sur_dotee
46204;Montfaucon;1_Tres_sous_dotee
46205;Montgesty;3_intermediaire
46206;Montlauzun;1_Tres_sous_dotee
46207;Montredon;1_Tres_sous_dotee
46208;Montvalent;1_Tres_sous_dotee
46209;Nadaillac-de-Rouge;1_Tres_sous_dotee
46210;Nadillac;3_intermediaire
46211;Nuzéjouls;3_intermediaire
46212;Orniac;1_Tres_sous_dotee
46213;Padirac;1_Tres_sous_dotee
46214;Parnac;1_Tres_sous_dotee
46215;Payrac;1_Tres_sous_dotee
46216;Payrignac;1_Tres_sous_dotee
46217;Pern;3_intermediaire
46218;Pescadoires;1_Tres_sous_dotee
46219;Peyrilles;1_Tres_sous_dotee
46220;Pinsac;1_Tres_sous_dotee
46221;Planioles;4_Tres_dotee
46222;Pomarède;1_Tres_sous_dotee
46223;Pontcirq;1_Tres_sous_dotee
46224;Pradines;3_intermediaire
46225;Prayssac;1_Tres_sous_dotee
46226;Prendeignes;4_Tres_dotee
46227;Promilhanes;1_Tres_sous_dotee
46228;Prudhomat;1_Tres_sous_dotee
46229;Puybrun;1_Tres_sous_dotee
46230;Puyjourdes;1_Tres_sous_dotee
46231;Puy-l'Évêque;1_Tres_sous_dotee
46232;Le Vignon-en-Quercy;3_intermediaire
46233;Quissac-en-Quercy;4_Tres_dotee
46234;Rampoux;1_Tres_sous_dotee
46235;Reilhac;1_Tres_sous_dotee
46236;Reilhaguet;1_Tres_sous_dotee
46237;Reyrevignes;4_Tres_dotee
46238;Rignac;1_Tres_sous_dotee
46239;Le Roc;1_Tres_sous_dotee
46240;Rocamadour;1_Tres_sous_dotee
46241;Rouffilhac;1_Tres_sous_dotee
46242;Rudelle;5_Sur_dotee
46243;Rueyres;5_Sur_dotee
46244;Sabadel-Latronquière;5_Sur_dotee
46245;Sabadel-Lauzès;1_Tres_sous_dotee
46246;Saignes;1_Tres_sous_dotee
46247;Saillac;1_Tres_sous_dotee
46249;Saint-Bressou;4_Tres_dotee
46250;Saint-Caprais;1_Tres_sous_dotee
46251;Saint-Céré;1_Tres_sous_dotee
46252;Les Pechs du Vers;1_Tres_sous_dotee
46253;Saint-Chamarand;1_Tres_sous_dotee
46254;Saint-Chels;1_Tres_sous_dotee
46255;Saint-Cirgues;3_intermediaire
46256;Saint-Cirq-Lapopie;1_Tres_sous_dotee
46257;Saint-Cirq-Madelon;1_Tres_sous_dotee
46258;Saint-Cirq-Souillaguet;1_Tres_sous_dotee
46259;Saint-Clair;1_Tres_sous_dotee
46260;Sainte-Colombe;5_Sur_dotee
46262;Lendou-en-Quercy;1_Tres_sous_dotee
46263;Barguelonne-en-Quercy;1_Tres_sous_dotee
46264;Saint-Denis-Catus;3_intermediaire
46265;Saint-Denis-lès-Martel;2_Sous_dotee
46266;Saint-Félix;4_Tres_dotee
46267;Saint-Germain-du-Bel-Air;1_Tres_sous_dotee
46268;Saint Géry-Vers;3_intermediaire
46269;Saint-Hilaire;3_intermediaire
46270;Saint-Jean-de-Laur;1_Tres_sous_dotee
46271;Saint-Jean-Lespinasse;1_Tres_sous_dotee
46272;Saint-Jean-Mirabel;4_Tres_dotee
46273;Saint-Laurent-les-Tours;1_Tres_sous_dotee
46276;Saint-Martin-Labouval;1_Tres_sous_dotee
46277;Saint-Martin-le-Redon;2_Sous_dotee
46279;Saint-Maurice-en-Quercy;5_Sur_dotee
46280;Saint-Médard;3_intermediaire
46281;Saint-Médard-de-Presque;1_Tres_sous_dotee
46282;Saint-Médard-Nicourby;5_Sur_dotee
46283;Saint-Michel-de-Bannières;2_Sous_dotee
46284;Saint-Michel-Loubéjou;1_Tres_sous_dotee
46286;Saint-Paul-de-Vern;1_Tres_sous_dotee
46288;Saint-Perdoux;4_Tres_dotee
46289;Saint-Pierre-Toirac;4_Tres_dotee
46290;Saint-Projet;1_Tres_sous_dotee
46292;Saint-Simon;4_Tres_dotee
46293;Saint-Sozy;1_Tres_sous_dotee
46294;Saint-Sulpice;4_Tres_dotee
46295;Saint-Vincent-du-Pendit;1_Tres_sous_dotee
46296;Saint-Vincent-Rive-d'Olt;1_Tres_sous_dotee
46297;Salviac;1_Tres_sous_dotee
46299;Sauliac-sur-Célé;1_Tres_sous_dotee
46301;Sauzet;1_Tres_sous_dotee
46302;Sénaillac-Latronquière;1_Tres_sous_dotee
46303;Sénaillac-Lauzès;1_Tres_sous_dotee
46304;Séniergues;1_Tres_sous_dotee
46305;Sérignac;2_Sous_dotee
46306;Sonac;4_Tres_dotee
46307;Soturac;2_Sous_dotee
46308;Soucirac;1_Tres_sous_dotee
46309;Souillac;1_Tres_sous_dotee
46310;Soulomès;1_Tres_sous_dotee
46311;Sousceyrac-en-Quercy;1_Tres_sous_dotee
46312;Strenquels;3_intermediaire
46313;Tauriac;1_Tres_sous_dotee
46314;Terrou;1_Tres_sous_dotee
46315;Teyssieu;1_Tres_sous_dotee
46316;Thédirac;3_intermediaire
46317;Thégra;1_Tres_sous_dotee
46318;Thémines;1_Tres_sous_dotee
46319;Théminettes;5_Sur_dotee
46320;Tour-de-Faure;1_Tres_sous_dotee
46321;Touzac;2_Sous_dotee
46322;Trespoux-Rassiels;3_intermediaire
46323;Ussel;3_intermediaire
46324;Uzech;3_intermediaire
46328;Varaire;1_Tres_sous_dotee
46329;Vaylats;3_intermediaire
46330;Vayrac;2_Sous_dotee
46332;Viazac;4_Tres_dotee
46333;Vidaillac;1_Tres_sous_dotee
46334;Le Vigan;1_Tres_sous_dotee
46335;Villesèque;3_intermediaire
46336;Vire-sur-Lot;1_Tres_sous_dotee
46337;Mayrac;1_Tres_sous_dotee
46338;Bessonies;2_Sous_dotee
46339;Saint-Jean-Lagineste;1_Tres_sous_dotee
46340;Saint-Pierre-Lafeuille;3_intermediaire
47001;Agen;5_Sur_dotee
47002;Agmé;2_Sous_dotee
47003;Agnac;2_Sous_dotee
47004;Aiguillon;3_intermediaire
47005;Allemans-du-Dropt;2_Sous_dotee
47006;Allez-et-Cazeneuve;3_intermediaire
47007;Allons;1_Tres_sous_dotee
47008;Ambrus;3_intermediaire
47009;Andiran;3_intermediaire
47010;Antagnac;1_Tres_sous_dotee
47011;Anthé;2_Sous_dotee
47012;Anzex;1_Tres_sous_dotee
47013;Argenton;1_Tres_sous_dotee
47014;Armillac;2_Sous_dotee
47015;Astaffort;3_intermediaire
47016;Aubiac;4_Tres_dotee
47017;Auradou;3_intermediaire
47018;Auriac-sur-Dropt;3_intermediaire
47019;Bajamont;3_intermediaire
47020;Baleyssagues;3_intermediaire
47021;Barbaste;3_intermediaire
47022;Bazens;3_intermediaire
47023;Beaugas;1_Tres_sous_dotee
47024;Beaupuy;3_intermediaire
47025;Beauville;3_intermediaire
47026;Beauziac;1_Tres_sous_dotee
47027;Bias;3_intermediaire
47028;Birac-sur-Trec;3_intermediaire
47029;Blanquefort-sur-Briolance;2_Sous_dotee
47030;Blaymont;3_intermediaire
47031;Boé;5_Sur_dotee
47032;Bon-Encontre;5_Sur_dotee
47033;Boudy-de-Beauregard;1_Tres_sous_dotee
47034;Bouglon;1_Tres_sous_dotee
47035;Bourgougnague;2_Sous_dotee
47036;Bourlens;2_Sous_dotee
47037;Bournel;1_Tres_sous_dotee
47038;Bourran;2_Sous_dotee
47039;Boussès;3_intermediaire
47040;Brax;4_Tres_dotee
47041;Bruch;3_intermediaire
47042;Brugnac;2_Sous_dotee
47043;Buzet-sur-Baïse;3_intermediaire
47044;Cahuzac;1_Tres_sous_dotee
47045;Calignac;3_intermediaire
47046;Calonges;2_Sous_dotee
47047;Cambes;2_Sous_dotee
47048;Cancon;1_Tres_sous_dotee
47049;Casseneuil;3_intermediaire
47050;Cassignas;3_intermediaire
47051;Castelculier;3_intermediaire
47052;Casteljaloux;1_Tres_sous_dotee
47053;Castella;3_intermediaire
47054;Castelmoron-sur-Lot;2_Sous_dotee
47055;Castelnaud-de-Gratecambe;3_intermediaire
47056;Castelnau-sur-Gupie;3_intermediaire
47057;Castillonnès;1_Tres_sous_dotee
47058;Caubeyres;3_intermediaire
47059;Caubon-Saint-Sauveur;3_intermediaire
47060;Caudecoste;3_intermediaire
47061;Caumont-sur-Garonne;3_intermediaire
47062;Cauzac;3_intermediaire
47063;Cavarc;1_Tres_sous_dotee
47064;Cazideroque;2_Sous_dotee
47065;Clairac;2_Sous_dotee
47066;Clermont-Dessous;3_intermediaire
47067;Clermont-Soubiran;2_Sous_dotee
47068;Cocumont;3_intermediaire
47069;Colayrac-Saint-Cirq;4_Tres_dotee
47070;Condezaygues;2_Sous_dotee
47071;Coulx;2_Sous_dotee
47072;Courbiac;2_Sous_dotee
47073;Cours;3_intermediaire
47074;Couthures-sur-Garonne;3_intermediaire
47075;La Croix-Blanche;3_intermediaire
47076;Cuq;3_intermediaire
47077;Cuzorn;2_Sous_dotee
47078;Damazan;3_intermediaire
47079;Dausse;3_intermediaire
47080;Dévillac;1_Tres_sous_dotee
47081;Dolmayrac;3_intermediaire
47082;Dondas;3_intermediaire
47083;Doudrac;1_Tres_sous_dotee
47084;Douzains;1_Tres_sous_dotee
47085;Durance;3_intermediaire
47086;Duras;3_intermediaire
47087;Engayrac;3_intermediaire
47088;Escassefort;3_intermediaire
47089;Esclottes;3_intermediaire
47090;Espiens;3_intermediaire
47091;Estillac;4_Tres_dotee
47092;Fals;3_intermediaire
47093;Fargues-sur-Ourbise;1_Tres_sous_dotee
47094;Fauguerolles;2_Sous_dotee
47095;Fauillet;2_Sous_dotee
47096;Ferrensac;1_Tres_sous_dotee
47097;Feugarolles;3_intermediaire
47098;Fieux;3_intermediaire
47099;Fongrave;3_intermediaire
47100;Foulayronnes;3_intermediaire
47101;Fourques-sur-Garonne;3_intermediaire
47102;Francescas;3_intermediaire
47103;Fréchou;3_intermediaire
47104;Frégimont;3_intermediaire
47105;Frespech;3_intermediaire
47106;Fumel;2_Sous_dotee
47107;Galapian;3_intermediaire
47108;Gaujac;3_intermediaire
47109;Gavaudun;2_Sous_dotee
47110;Gontaud-de-Nogaret;2_Sous_dotee
47111;Granges-sur-Lot;3_intermediaire
47112;Grateloup-Saint-Gayrand;2_Sous_dotee
47113;Grayssas;2_Sous_dotee
47114;Grézet-Cavagnan;1_Tres_sous_dotee
47115;Guérin;1_Tres_sous_dotee
47117;Hautefage-la-Tour;3_intermediaire
47118;Hautesvignes;2_Sous_dotee
47119;Houeillès;1_Tres_sous_dotee
47120;Jusix;3_intermediaire
47121;Labastide-Castel-Amouroux;1_Tres_sous_dotee
47122;Labretonie;2_Sous_dotee
47123;Lacapelle-Biron;2_Sous_dotee
47124;Lacaussade;1_Tres_sous_dotee
47125;Lacépède;2_Sous_dotee
47126;Lachapelle;2_Sous_dotee
47127;Lafitte-sur-Lot;2_Sous_dotee
47128;Lafox;3_intermediaire
47129;Lagarrigue;3_intermediaire
47130;Lagruère;2_Sous_dotee
47131;Lagupie;3_intermediaire
47132;Lalandusse;1_Tres_sous_dotee
47133;Lamontjoie;4_Tres_dotee
47134;Lannes;3_intermediaire
47135;Laparade;2_Sous_dotee
47136;Laperche;2_Sous_dotee
47137;Laplume;4_Tres_dotee
47138;Laroque-Timbaut;3_intermediaire
47139;Lasserre;3_intermediaire
47140;Laugnac;3_intermediaire
47141;Laussou;1_Tres_sous_dotee
47142;Lauzun;2_Sous_dotee
47143;Lavardac;3_intermediaire
47144;Lavergne;2_Sous_dotee
47145;Layrac;3_intermediaire
47146;Lédat;3_intermediaire
47147;Lévignac-de-Guyenne;3_intermediaire
47148;Leyritz-Moncassin;1_Tres_sous_dotee
47150;Longueville;3_intermediaire
47151;Loubès-Bernac;2_Sous_dotee
47152;Lougratte;1_Tres_sous_dotee
47154;Lusignan-Petit;3_intermediaire
47155;Madaillan;3_intermediaire
47156;Marcellus;3_intermediaire
47157;Marmande;3_intermediaire
47158;Marmont-Pachas;4_Tres_dotee
47159;Le Mas-d'Agenais;2_Sous_dotee
47160;Masquières;2_Sous_dotee
47161;Massels;3_intermediaire
47162;Massoulès;3_intermediaire
47163;Mauvezin-sur-Gupie;3_intermediaire
47164;Mazières-Naresse;1_Tres_sous_dotee
47165;Meilhan-sur-Garonne;3_intermediaire
47167;Mézin;3_intermediaire
47168;Miramont-de-Guyenne;2_Sous_dotee
47169;Moirax;4_Tres_dotee
47170;Monbahus;1_Tres_sous_dotee
47171;Monbalen;3_intermediaire
47172;Moncaut;4_Tres_dotee
47173;Monclar;3_intermediaire
47174;Moncrabeau;5_Sur_dotee
47175;Monflanquin;1_Tres_sous_dotee
47176;Montgaillard-en-Albret;3_intermediaire
47177;Monheurt;2_Sous_dotee
47178;Monségur;2_Sous_dotee
47179;Monsempron-Libos;2_Sous_dotee
47180;Montagnac-sur-Auvignon;3_intermediaire
47181;Montagnac-sur-Lède;1_Tres_sous_dotee
47182;Montastruc;3_intermediaire
47183;Montauriol;1_Tres_sous_dotee
47184;Montaut;1_Tres_sous_dotee
47185;Montayral;2_Sous_dotee
47186;Montesquieu;3_intermediaire
47187;Monteton;2_Sous_dotee
47188;Montignac-de-Lauzun;2_Sous_dotee
47189;Montignac-Toupinerie;2_Sous_dotee
47190;Montpezat;3_intermediaire
47191;Montpouillan;3_intermediaire
47192;Monviel;1_Tres_sous_dotee
47193;Moulinet;1_Tres_sous_dotee
47194;Moustier;2_Sous_dotee
47195;Nérac;3_intermediaire
47196;Nicole;3_intermediaire
47197;Nomdieu;3_intermediaire
47198;Pailloles;3_intermediaire
47199;Pardaillan;2_Sous_dotee
47200;Parranquet;1_Tres_sous_dotee
47201;Le Passage;4_Tres_dotee
47202;Paulhiac;1_Tres_sous_dotee
47203;Penne-d'Agenais;3_intermediaire
47204;Peyrière;2_Sous_dotee
47205;Pindères;1_Tres_sous_dotee
47206;Pinel-Hauterive;3_intermediaire
47207;Pompiey;3_intermediaire
47208;Pompogne;1_Tres_sous_dotee
47209;Pont-du-Casse;3_intermediaire
47210;Port-Sainte-Marie;3_intermediaire
47211;Poudenas;3_intermediaire
47212;Poussignac;1_Tres_sous_dotee
47213;Prayssas;3_intermediaire
47214;Puch-d'Agenais;2_Sous_dotee
47215;Pujols;3_intermediaire
47216;Puymiclan;2_Sous_dotee
47217;Puymirol;3_intermediaire
47218;Puysserampion;2_Sous_dotee
47219;Rayet;1_Tres_sous_dotee
47220;Razimet;2_Sous_dotee
47221;Réaup-Lisse;3_intermediaire
47222;La Réunion;1_Tres_sous_dotee
47223;Rives;1_Tres_sous_dotee
47224;Romestaing;1_Tres_sous_dotee
47225;Roquefort;4_Tres_dotee
47226;Roumagne;2_Sous_dotee
47227;Ruffiac;1_Tres_sous_dotee
47228;Saint-Antoine-de-Ficalba;3_intermediaire
47229;Saint-Astier;2_Sous_dotee
47230;Saint-Aubin;2_Sous_dotee
47231;Saint-Avit;3_intermediaire
47232;Saint-Barthélemy-d'Agenais;2_Sous_dotee
47233;Sainte-Bazeille;3_intermediaire
47234;Saint-Caprais-de-Lerm;3_intermediaire
47235;Saint-Colomb-de-Lauzun;2_Sous_dotee
47236;Sainte-Colombe-de-Duras;3_intermediaire
47237;Sainte-Colombe-de-Villeneuve;3_intermediaire
47238;Sainte-Colombe-en-Bruilhois;4_Tres_dotee
47239;Saint-Étienne-de-Fougères;3_intermediaire
47240;Saint-Étienne-de-Villeréal;1_Tres_sous_dotee
47241;Saint-Eutrope-de-Born;1_Tres_sous_dotee
47242;Saint-Front-sur-Lémance;2_Sous_dotee
47244;Sainte-Gemme-Martaillac;1_Tres_sous_dotee
47245;Saint-Géraud;3_intermediaire
47246;Saint-Hilaire-de-Lusignan;4_Tres_dotee
47247;Saint-Jean-de-Duras;2_Sous_dotee
47248;Saint-Jean-de-Thurac;3_intermediaire
47249;Saint-Laurent;3_intermediaire
47250;Saint-Léger;3_intermediaire
47251;Saint-Léon;3_intermediaire
47252;Sainte-Livrade-sur-Lot;3_intermediaire
47253;Sainte-Marthe;3_intermediaire
47254;Saint-Martin-Curton;1_Tres_sous_dotee
47255;Saint-Martin-de-Beauville;3_intermediaire
47256;Saint-Martin-de-Villeréal;1_Tres_sous_dotee
47257;Saint-Martin-Petit;3_intermediaire
47258;Sainte-Maure-de-Peyriac;3_intermediaire
47259;Saint-Maurice-de-Lestapel;1_Tres_sous_dotee
47260;Saint-Maurin;2_Sous_dotee
47262;Saint-Nicolas-de-la-Balerme;3_intermediaire
47263;Saint-Pardoux-du-Breuil;3_intermediaire
47264;Saint-Pardoux-Isaac;2_Sous_dotee
47265;Saint-Pastour;3_intermediaire
47266;Saint-Pé-Saint-Simon;1_Tres_sous_dotee
47267;Saint-Pierre-de-Buzet;3_intermediaire
47269;Saint-Pierre-de-Clairac;3_intermediaire
47271;Saint-Pierre-sur-Dropt;3_intermediaire
47272;Saint-Quentin-du-Dropt;1_Tres_sous_dotee
47273;Saint-Robert;3_intermediaire
47274;Saint-Romain-le-Noble;3_intermediaire
47275;Saint-Salvy;3_intermediaire
47276;Saint-Sardos;3_intermediaire
47277;Saint-Sauveur-de-Meilhan;3_intermediaire
47278;Saint-Sernin;2_Sous_dotee
47279;Saint-Sixte;2_Sous_dotee
47280;Saint-Sylvestre-sur-Lot;3_intermediaire
47281;Saint-Urcisse;2_Sous_dotee
47282;Saint-Vincent-de-Lamontjoie;4_Tres_dotee
47283;Saint-Vite;2_Sous_dotee
47284;Salles;2_Sous_dotee
47285;Samazan;3_intermediaire
47286;Sauméjan;1_Tres_sous_dotee
47287;Saumont;3_intermediaire
47288;Sauvagnas;3_intermediaire
47289;La Sauvetat-de-Savères;3_intermediaire
47290;La Sauvetat-du-Dropt;2_Sous_dotee
47291;La Sauvetat-sur-Lède;3_intermediaire
47292;Sauveterre-la-Lémance;2_Sous_dotee
47293;Sauveterre-Saint-Denis;3_intermediaire
47294;Savignac-de-Duras;3_intermediaire
47295;Savignac-sur-Leyze;1_Tres_sous_dotee
47296;Ségalas;1_Tres_sous_dotee
47297;Sembas;3_intermediaire
47298;Sénestis;2_Sous_dotee
47299;Sérignac-Péboudou;1_Tres_sous_dotee
47300;Sérignac-sur-Garonne;4_Tres_dotee
