CartoSanté; ; 
Référentiel géographique : France par commune et arrondissement mun.; ; 
Code;Libellé;Zonage infirmiers
36053;Ciron;3_intermediaire
36054;Cléré-du-Bois;2_Sous_dotee
36055;Clion;2_Sous_dotee
36056;Cluis;3_intermediaire
36057;Coings;1_Tres_sous_dotee
36058;Concremiers;3_intermediaire
36059;Condé;3_intermediaire
36060;Crevant;3_intermediaire
36061;Crozon-sur-Vauvre;3_intermediaire
36062;Cuzion;2_Sous_dotee
36063;Déols;5_Sur_dotee
36064;Diors;3_intermediaire
36065;Diou;3_intermediaire
36066;Douadic;3_intermediaire
36067;Dunet;2_Sous_dotee
36068;Dun-le-Poëlier;2_Sous_dotee
36069;Écueillé;2_Sous_dotee
36070;Éguzon-Chantôme;2_Sous_dotee
36071;Étrechet;3_intermediaire
36073;Feusines;2_Sous_dotee
36074;Fléré-la-Rivière;2_Sous_dotee
36075;Fontenay;1_Tres_sous_dotee
36076;Fontgombault;3_intermediaire
36077;Fontguenand;2_Sous_dotee
36078;Fougerolles;3_intermediaire
36079;Francillon;2_Sous_dotee
36080;Frédille;2_Sous_dotee
36081;Gargilesse-Dampierre;2_Sous_dotee
36082;Gehée;2_Sous_dotee
36083;Giroux;3_intermediaire
36084;Gournay;2_Sous_dotee
36085;Guilly;1_Tres_sous_dotee
36086;Heugnes;3_intermediaire
36087;Ingrandes;3_intermediaire
36088;Issoudun;3_intermediaire
36089;Jeu-les-Bois;3_intermediaire
36090;Jeu-Maloches;2_Sous_dotee
36091;Lacs;3_intermediaire
36092;Langé;1_Tres_sous_dotee
36093;Levroux;2_Sous_dotee
36094;Lignac;3_intermediaire
36095;Lignerolles;2_Sous_dotee
36096;Lingé;3_intermediaire
36097;Liniez;2_Sous_dotee
36098;Lizeray;3_intermediaire
36099;Lourdoueix-Saint-Michel;3_intermediaire
36100;Lourouer-Saint-Laurent;3_intermediaire
36101;Luant;2_Sous_dotee
36102;Luçay-le-Libre;1_Tres_sous_dotee
36103;Luçay-le-Mâle;1_Tres_sous_dotee
36104;Lurais;3_intermediaire
36105;Lureuil;3_intermediaire
36106;Luzeret;2_Sous_dotee
36107;Lye;2_Sous_dotee
36108;Lys-Saint-Georges;3_intermediaire
36109;Le Magny;3_intermediaire
36110;Maillet;2_Sous_dotee
36111;Malicornay;2_Sous_dotee
36112;Mâron;3_intermediaire
36113;Martizay;2_Sous_dotee
36114;Mauvières;3_intermediaire
36115;Menetou-sur-Nahon;2_Sous_dotee
36116;Ménétréols-sous-Vatan;3_intermediaire
36117;Le Menoux;2_Sous_dotee
36118;Méobecq;2_Sous_dotee
36119;Mérigny;3_intermediaire
36120;Mers-sur-Indre;3_intermediaire
36121;Meunet-Planches;3_intermediaire
36122;Meunet-sur-Vatan;1_Tres_sous_dotee
36123;Mézières-en-Brenne;3_intermediaire
36124;Migné;2_Sous_dotee
36125;Migny;3_intermediaire
36126;Montchevrier;3_intermediaire
36127;Montgivray;3_intermediaire
36128;Montierchaume;3_intermediaire
36129;Montipouret;3_intermediaire
36130;Montlevicq;3_intermediaire
36131;Mosnay;2_Sous_dotee
36132;La Motte-Feuilly;2_Sous_dotee
36133;Mouhers;3_intermediaire
36134;Mouhet;4_Tres_dotee
36135;Moulins-sur-Céphons;2_Sous_dotee
36136;Murs;2_Sous_dotee
36137;Néons-sur-Creuse;2_Sous_dotee
36138;Néret;2_Sous_dotee
36139;Neuillay-les-Bois;3_intermediaire
36140;Neuvy-Pailloux;3_intermediaire
36141;Neuvy-Saint-Sépulchre;3_intermediaire
36142;Niherne;3_intermediaire
36143;Nohant-Vic;3_intermediaire
36144;Nuret-le-Ferron;2_Sous_dotee
36145;Obterre;2_Sous_dotee
36146;Orsennes;2_Sous_dotee
36147;Orville;1_Tres_sous_dotee
36148;Oulches;2_Sous_dotee
36149;Palluau-sur-Indre;3_intermediaire
36150;Parnac;2_Sous_dotee
36152;Paudy;3_intermediaire
36153;Paulnay;2_Sous_dotee
36154;Le Pêchereau;2_Sous_dotee
36155;Pellevoisin;3_intermediaire
36156;Pérassay;2_Sous_dotee
36157;La Pérouille;2_Sous_dotee
36158;Badecon-le-Pin;2_Sous_dotee
36159;Le Poinçonnet;3_intermediaire
36160;Pommiers;2_Sous_dotee
36161;Le Pont-Chrétien-Chabenet;2_Sous_dotee
36162;Poulaines;1_Tres_sous_dotee
36163;Pouligny-Notre-Dame;3_intermediaire
36164;Pouligny-Saint-Martin;3_intermediaire
36165;Pouligny-Saint-Pierre;3_intermediaire
36166;Préaux;2_Sous_dotee
36167;Preuilly-la-Ville;3_intermediaire
36168;Prissac;2_Sous_dotee
36169;Pruniers;3_intermediaire
36170;Reboursin;1_Tres_sous_dotee
36171;Reuilly;3_intermediaire
36172;Rivarennes;2_Sous_dotee
36173;Rosnay;3_intermediaire
36174;Roussines;2_Sous_dotee
36175;Rouvres-les-Bois;1_Tres_sous_dotee
36176;Ruffec;3_intermediaire
36177;Sacierges-Saint-Martin;2_Sous_dotee
36178;Saint-Aigny;3_intermediaire
36179;Saint-Aoustrille;3_intermediaire
36180;Saint-Août;3_intermediaire
36181;Saint-Aubin;3_intermediaire
36182;Saint-Benoît-du-Sault;2_Sous_dotee
36184;Saint-Chartier;3_intermediaire
36185;Saint-Christophe-en-Bazelle;2_Sous_dotee
36186;Saint-Christophe-en-Boucherie;3_intermediaire
36187;Saint-Civran;2_Sous_dotee
36188;Saint-Cyran-du-Jambot;2_Sous_dotee
36189;Saint-Denis-de-Jouhet;3_intermediaire
36190;Sainte-Fauste;3_intermediaire
36191;Saint-Florentin;1_Tres_sous_dotee
36192;Saint-Gaultier;2_Sous_dotee
36193;Sainte-Gemme;3_intermediaire
36194;Saint-Genou;3_intermediaire
36195;Saint-Georges-sur-Arnon;3_intermediaire
36196;Saint-Gilles;2_Sous_dotee
36197;Saint-Hilaire-sur-Benaize;3_intermediaire
36198;Saint-Lactencin;3_intermediaire
36199;Sainte-Lizaigne;3_intermediaire
36200;Saint-Marcel;2_Sous_dotee
36202;Saint-Maur;4_Tres_dotee
36203;Saint-Médard;2_Sous_dotee
36204;Saint-Michel-en-Brenne;3_intermediaire
36205;Saint-Pierre-de-Jards;1_Tres_sous_dotee
36207;Saint-Plantaire;2_Sous_dotee
36208;Sainte-Sévère-sur-Indre;2_Sous_dotee
36209;Saint-Valentin;3_intermediaire
36210;Sarzay;3_intermediaire
36211;Sassierges-Saint-Germain;3_intermediaire
36212;Saulnay;3_intermediaire
36213;Sauzelles;3_intermediaire
36214;Sazeray;2_Sous_dotee
36215;Ségry;3_intermediaire
36216;Selles-sur-Nahon;2_Sous_dotee
36217;Sembleçay;2_Sous_dotee
36218;Sougé;2_Sous_dotee
36219;Tendu;2_Sous_dotee
36220;Thenay;2_Sous_dotee
36221;Thevet-Saint-Julien;3_intermediaire
36222;Thizay;3_intermediaire
36223;Tilly;2_Sous_dotee
36224;Tournon-Saint-Martin;2_Sous_dotee
36225;Le Tranger;2_Sous_dotee
36226;Tranzault;3_intermediaire
36227;Urciers;2_Sous_dotee
36228;Valençay;1_Tres_sous_dotee
36229;Val-Fouzon;2_Sous_dotee
36230;Vatan;1_Tres_sous_dotee
36231;Velles;2_Sous_dotee
36232;Vendœuvres;3_intermediaire
36233;La Vernelle;2_Sous_dotee
36234;Verneuil-sur-Igneraie;3_intermediaire
36235;Veuil;1_Tres_sous_dotee
36236;Vicq-Exemplet;2_Sous_dotee
36237;Vicq-sur-Nahon;1_Tres_sous_dotee
36238;Vigoulant;2_Sous_dotee
36239;Vigoux;2_Sous_dotee
36240;Vijon;3_intermediaire
36241;Villedieu-sur-Indre;3_intermediaire
36242;Villegongis;2_Sous_dotee
36243;Villegouin;3_intermediaire
36244;Villentrois-Faverolles-en-Berry;1_Tres_sous_dotee
36246;Villiers;2_Sous_dotee
36247;Vineuil;2_Sous_dotee
36248;Vouillon;3_intermediaire
37001;Abilly;3_intermediaire
37002;Ambillou;3_intermediaire
37003;Amboise;3_intermediaire
37004;Anché;3_intermediaire
37005;Antogny-le-Tillac;3_intermediaire
37006;Artannes-sur-Indre;2_Sous_dotee
37007;Assay;3_intermediaire
37008;Athée-sur-Cher;3_intermediaire
37009;Autrèche;2_Sous_dotee
37010;Auzouer-en-Touraine;2_Sous_dotee
37011;Avoine;3_intermediaire
37012;Avon-les-Roches;3_intermediaire
37013;Avrillé-les-Ponceaux;2_Sous_dotee
37014;Azay-le-Rideau;2_Sous_dotee
37015;Azay-sur-Cher;3_intermediaire
37016;Azay-sur-Indre;2_Sous_dotee
37018;Ballan-Miré;3_intermediaire
37019;Barrou;3_intermediaire
37020;Beaulieu-lès-Loches;2_Sous_dotee
37021;Beaumont-Louestault;2_Sous_dotee
37022;Beaumont-en-Véron;3_intermediaire
37023;Beaumont-Village;2_Sous_dotee
37024;Benais;2_Sous_dotee
37025;Berthenay;3_intermediaire
37026;Betz-le-Château;2_Sous_dotee
37027;Bléré;3_intermediaire
37028;Bossay-sur-Claise;2_Sous_dotee
37029;Bossée;2_Sous_dotee
37030;Le Boulay;2_Sous_dotee
37031;Bourgueil;2_Sous_dotee
37032;Bournan;2_Sous_dotee
37033;Boussay;2_Sous_dotee
37034;Braslou;3_intermediaire
37035;Braye-sous-Faye;3_intermediaire
37036;Braye-sur-Maulne;2_Sous_dotee
37037;Brèches;2_Sous_dotee
37038;Bréhémont;2_Sous_dotee
37039;Bridoré;2_Sous_dotee
37040;Brizay;3_intermediaire
37041;Bueil-en-Touraine;2_Sous_dotee
37042;Candes-Saint-Martin;3_intermediaire
37043;Cangey;3_intermediaire
37044;La Celle-Guenand;2_Sous_dotee
37045;La Celle-Saint-Avant;3_intermediaire
37046;Céré-la-Ronde;2_Sous_dotee
37047;Cerelles;2_Sous_dotee
37048;Chambon;2_Sous_dotee
37049;Chambourg-sur-Indre;2_Sous_dotee
37050;Chambray-lès-Tours;3_intermediaire
37051;Champigny-sur-Veude;3_intermediaire
37052;Chançay;2_Sous_dotee
37053;Chanceaux-près-Loches;2_Sous_dotee
37054;Chanceaux-sur-Choisille;2_Sous_dotee
37055;Channay-sur-Lathan;2_Sous_dotee
37056;La Chapelle-aux-Naux;2_Sous_dotee
37057;La Chapelle-Blanche-Saint-Martin;2_Sous_dotee
37058;La Chapelle-sur-Loire;2_Sous_dotee
37059;Charentilly;2_Sous_dotee
37060;Chargé;3_intermediaire
37061;Charnizay;2_Sous_dotee
37062;Château-la-Vallière;2_Sous_dotee
37063;Château-Renault;2_Sous_dotee
37064;Chaumussay;2_Sous_dotee
37065;Chaveignes;3_intermediaire
37066;Chédigny;2_Sous_dotee
37067;Cheillé;2_Sous_dotee
37068;Chemillé-sur-Dême;2_Sous_dotee
37069;Chemillé-sur-Indrois;2_Sous_dotee
37070;Chenonceaux;3_intermediaire
37071;Chezelles;3_intermediaire
37072;Chinon;3_intermediaire
37073;Chisseaux;2_Sous_dotee
37074;Chouzé-sur-Loire;2_Sous_dotee
37075;Cigogné;3_intermediaire
37076;Cinais;3_intermediaire
37077;Cinq-Mars-la-Pile;2_Sous_dotee
37078;Ciran;2_Sous_dotee
37079;Civray-de-Touraine;3_intermediaire
37080;Civray-sur-Esves;3_intermediaire
37081;Cléré-les-Pins;2_Sous_dotee
37082;Continvoir;2_Sous_dotee
37083;Cormery;2_Sous_dotee
37084;Couesmes;2_Sous_dotee
37085;Courçay;2_Sous_dotee
37086;Courcelles-de-Touraine;2_Sous_dotee
37087;Courcoué;3_intermediaire
37088;Couziers;3_intermediaire
37089;Cravant-les-Côteaux;3_intermediaire
37090;Crissay-sur-Manse;3_intermediaire
37091;La Croix-en-Touraine;3_intermediaire
37092;Crotelles;2_Sous_dotee
37093;Crouzilles;3_intermediaire
37094;Cussay;2_Sous_dotee
37095;Dame-Marie-les-Bois;2_Sous_dotee
37096;Dierre;3_intermediaire
37097;Dolus-le-Sec;2_Sous_dotee
37098;Draché;2_Sous_dotee
37099;Druye;2_Sous_dotee
37100;Épeigné-les-Bois;2_Sous_dotee
37101;Épeigné-sur-Dême;2_Sous_dotee
37103;Esves-le-Moutier;2_Sous_dotee
37104;Esvres;2_Sous_dotee
37105;Faye-la-Vineuse;3_intermediaire
37106;La Ferrière;2_Sous_dotee
37107;Ferrière-Larçon;2_Sous_dotee
37108;Ferrière-sur-Beaulieu;2_Sous_dotee
37109;Fondettes;3_intermediaire
37110;Francueil;3_intermediaire
37111;Genillé;2_Sous_dotee
37112;Gizeux;2_Sous_dotee
37113;Le Grand-Pressigny;3_intermediaire
37114;La Guerche;3_intermediaire
37115;Descartes;3_intermediaire
37116;Les Hermites;1_Tres_sous_dotee
37117;Hommes;2_Sous_dotee
37118;Huismes;3_intermediaire
37119;L'Île-Bouchard;3_intermediaire
37121;Jaulnay;3_intermediaire
37122;Joué-lès-Tours;3_intermediaire
37123;Langeais;2_Sous_dotee
37124;Larçay;3_intermediaire
37125;Lémeré;3_intermediaire
37126;Lerné;3_intermediaire
37127;Le Liège;1_Tres_sous_dotee
37128;Lignières-de-Touraine;2_Sous_dotee
37129;Ligré;3_intermediaire
37130;Ligueil;2_Sous_dotee
37131;Limeray;3_intermediaire
37132;Loches;2_Sous_dotee
37133;Loché-sur-Indrois;2_Sous_dotee
37134;Louans;2_Sous_dotee
37136;Le Louroux;2_Sous_dotee
37137;Lublé;2_Sous_dotee
37138;Lussault-sur-Loire;3_intermediaire
37139;Luynes;3_intermediaire
37140;Luzé;3_intermediaire
37141;Luzillé;3_intermediaire
37142;Maillé;2_Sous_dotee
37143;Manthelan;2_Sous_dotee
37144;Marçay;3_intermediaire
37145;Marcé-sur-Esves;3_intermediaire
37146;Marcilly-sur-Maulne;2_Sous_dotee
37147;Marcilly-sur-Vienne;2_Sous_dotee
37148;Marigny-Marmande;3_intermediaire
37149;Marray;2_Sous_dotee
37150;Mazières-de-Touraine;2_Sous_dotee
37151;La Membrolle-sur-Choisille;3_intermediaire
37152;Mettray;2_Sous_dotee
37153;Monnaie;2_Sous_dotee
37154;Montbazon;2_Sous_dotee
37155;Monthodon;2_Sous_dotee
37156;Montlouis-sur-Loire;3_intermediaire
37157;Montrésor;2_Sous_dotee
37158;Montreuil-en-Touraine;3_intermediaire
37159;Monts;2_Sous_dotee
37160;Morand;2_Sous_dotee
37161;Mosnes;1_Tres_sous_dotee
37162;Mouzay;2_Sous_dotee
37163;Nazelles-Négron;3_intermediaire
37165;Neuil;3_intermediaire
37166;Neuillé-le-Lierre;2_Sous_dotee
37167;Neuillé-Pont-Pierre;2_Sous_dotee
37168;Neuilly-le-Brignon;3_intermediaire
37169;Neuville-sur-Brenne;2_Sous_dotee
37170;Neuvy-le-Roi;2_Sous_dotee
37171;Noizay;3_intermediaire
37172;Notre-Dame-d'Oé;2_Sous_dotee
37173;Nouans-les-Fontaines;2_Sous_dotee
37174;Nouâtre;2_Sous_dotee
37175;Nouzilly;2_Sous_dotee
37176;Noyant-de-Touraine;2_Sous_dotee
37177;Orbigny;2_Sous_dotee
37178;Panzoult;3_intermediaire
37179;Parçay-Meslay;2_Sous_dotee
37180;Parçay-sur-Vienne;3_intermediaire
37181;Paulmy;2_Sous_dotee
37182;Pernay;2_Sous_dotee
37183;Perrusson;2_Sous_dotee
37184;Le Petit-Pressigny;2_Sous_dotee
37185;Pocé-sur-Cisse;3_intermediaire
37186;Pont-de-Ruan;2_Sous_dotee
37187;Ports-sur-Vienne;3_intermediaire
37188;Pouzay;2_Sous_dotee
37189;Preuilly-sur-Claise;2_Sous_dotee
37190;Pussigny;3_intermediaire
37191;Razines;3_intermediaire
37192;Reignac-sur-Indre;2_Sous_dotee
37193;Restigné;2_Sous_dotee
37194;Reugny;2_Sous_dotee
37195;La Riche;3_intermediaire
37196;Richelieu;3_intermediaire
37197;Rigny-Ussé;3_intermediaire
37198;Rillé;2_Sous_dotee
37199;Rilly-sur-Vienne;3_intermediaire
37200;Rivarennes;2_Sous_dotee
37201;Rivière;3_intermediaire
37202;La Roche-Clermault;3_intermediaire
37203;Rochecorbon;2_Sous_dotee
37204;Rouziers-de-Touraine;2_Sous_dotee
37205;Saché;2_Sous_dotee
37206;Saint-Antoine-du-Rocher;2_Sous_dotee
37207;Saint-Aubin-le-Dépeint;2_Sous_dotee
37208;Saint-Avertin;3_intermediaire
37210;Saint-Benoît-la-Forêt;3_intermediaire
37211;Saint-Branchs;2_Sous_dotee
37212;Sainte-Catherine-de-Fierbois;2_Sous_dotee
37213;Saint-Christophe-sur-le-Nais;2_Sous_dotee
37214;Saint-Cyr-sur-Loire;3_intermediaire
37216;Saint-Épain;3_intermediaire
37217;Saint-Étienne-de-Chigny;2_Sous_dotee
37218;Saint-Flovier;2_Sous_dotee
37219;Saint-Genouph;3_intermediaire
37220;Saint-Germain-sur-Vienne;3_intermediaire
37221;Saint-Hippolyte;2_Sous_dotee
37222;Saint-Jean-Saint-Germain;2_Sous_dotee
37223;Saint-Laurent-de-Lin;2_Sous_dotee
37224;Saint-Laurent-en-Gâtines;2_Sous_dotee
37225;Saint-Martin-le-Beau;3_intermediaire
37226;Sainte-Maure-de-Touraine;2_Sous_dotee
37228;Saint-Nicolas-de-Bourgueil;2_Sous_dotee
37229;Saint-Nicolas-des-Motets;2_Sous_dotee
37230;Saint-Ouen-les-Vignes;3_intermediaire
37231;Saint-Paterne-Racan;2_Sous_dotee
37232;Coteaux-sur-Loire;2_Sous_dotee
37233;Saint-Pierre-des-Corps;3_intermediaire
37234;Saint-Quentin-sur-Indrois;2_Sous_dotee
37236;Saint-Règle;3_intermediaire
37237;Saint-Roch;2_Sous_dotee
37238;Saint-Senoch;2_Sous_dotee
37240;Saunay;2_Sous_dotee
37241;Savigné-sur-Lathan;2_Sous_dotee
37242;Savigny-en-Véron;3_intermediaire
37243;Savonnières;3_intermediaire
37244;Sazilly;3_intermediaire
37245;Semblançay;2_Sous_dotee
37246;Sennevières;2_Sous_dotee
37247;Sepmes;2_Sous_dotee
37248;Seuilly;3_intermediaire
37249;Sonzay;2_Sous_dotee
37250;Sorigny;2_Sous_dotee
37251;Souvigné;2_Sous_dotee
37252;Souvigny-de-Touraine;3_intermediaire
37253;Sublaines;3_intermediaire
37254;Tauxigny-Saint-Bauld;2_Sous_dotee
37255;Tavant;3_intermediaire
37256;Theneuil;3_intermediaire
37257;Thilouze;2_Sous_dotee
37258;Thizay;3_intermediaire
37259;Tournon-Saint-Pierre;2_Sous_dotee
37260;La Tour-Saint-Gelin;3_intermediaire
37261;Tours;3_intermediaire
37262;Trogues;3_intermediaire
37263;Truyes;2_Sous_dotee
37264;Vallères;2_Sous_dotee
37265;Varennes;2_Sous_dotee
37266;Veigné;2_Sous_dotee
37267;Véretz;3_intermediaire
37268;Verneuil-le-Château;3_intermediaire
37269;Verneuil-sur-Indre;2_Sous_dotee
37270;Vernou-sur-Brenne;2_Sous_dotee
37271;Villaines-les-Rochers;2_Sous_dotee
37272;Villandry;2_Sous_dotee
37273;La Ville-aux-Dames;3_intermediaire
37274;Villebourg;2_Sous_dotee
37275;Villedômain;2_Sous_dotee
37276;Villedômer;2_Sous_dotee
37277;Villeloin-Coulangé;2_Sous_dotee
37278;Villeperdue;2_Sous_dotee
37279;Villiers-au-Bouin;2_Sous_dotee
37280;Vou;2_Sous_dotee
37281;Vouvray;2_Sous_dotee
37282;Yzeures-sur-Creuse;2_Sous_dotee
38001;Les Abrets en Dauphiné;4_Tres_dotee
38002;Les Adrets;4_Tres_dotee
38003;Agnin;4_Tres_dotee
38004;L'Albenc;4_Tres_dotee
38005;Allemond;3_intermediaire
38006;Allevard;3_intermediaire
38008;Ambel;5_Sur_dotee
38009;Anjou;4_Tres_dotee
38010;Annoisin-Chatelans;3_intermediaire
38011;Anthon;4_Tres_dotee
38012;Aoste;3_intermediaire
38013;Apprieu;4_Tres_dotee
38015;Artas;4_Tres_dotee
38017;Assieu;4_Tres_dotee
38018;Auberives-en-Royans;5_Sur_dotee
38019;Auberives-sur-Varèze;4_Tres_dotee
38020;Auris;3_intermediaire
38022;Les Avenières Veyrins-Thuellin;4_Tres_dotee
38023;Avignonet;2_Sous_dotee
38026;La Balme-les-Grottes;4_Tres_dotee
38027;Barraux;4_Tres_dotee
38029;La Bâtie-Montgascon;3_intermediaire
38030;Beaucroissant;5_Sur_dotee
38031;Beaufin;5_Sur_dotee
38032;Beaufort;3_intermediaire
38033;Beaulieu;4_Tres_dotee
38034;Beaurepaire;3_intermediaire
38035;Beauvoir-de-Marc;4_Tres_dotee
38036;Beauvoir-en-Royans;4_Tres_dotee
38037;Bellegarde-Poussieu;4_Tres_dotee
38038;Belmont;4_Tres_dotee
38039;Bernin;3_intermediaire
38040;Besse;3_intermediaire
38041;Bessins;4_Tres_dotee
38042;Bévenais;4_Tres_dotee
38043;Bilieu;4_Tres_dotee
38044;Biol;4_Tres_dotee
38045;Biviers;5_Sur_dotee
38046;Bizonnes;4_Tres_dotee
38047;Blandin;4_Tres_dotee
38048;Bonnefamille;4_Tres_dotee
38049;Bossieu;4_Tres_dotee
38050;Le Bouchage;3_intermediaire
38051;Bougé-Chambalud;4_Tres_dotee
38052;Le Bourg-d'Oisans;3_intermediaire
38053;Bourgoin-Jallieu;4_Tres_dotee
38054;Bouvesse-Quirieu;3_intermediaire
38055;Brangues;3_intermediaire
38056;Bressieux;4_Tres_dotee
38057;Bresson;4_Tres_dotee
38058;Brézins;4_Tres_dotee
38059;Brié-et-Angonnes;3_intermediaire
38060;Brion;4_Tres_dotee
38061;La Buisse;5_Sur_dotee
38062;La Buissière;4_Tres_dotee
38063;Burcin;4_Tres_dotee
38064;Cessieu;4_Tres_dotee
38065;Châbons;4_Tres_dotee
38066;Chalon;4_Tres_dotee
38067;Chamagnieu;4_Tres_dotee
38068;Champagnier;4_Tres_dotee
38069;Champier;4_Tres_dotee
38070;Le Champ-près-Froges;3_intermediaire
38071;Champ-sur-Drac;4_Tres_dotee
38072;Chanas;4_Tres_dotee
38073;Chantepérier;3_intermediaire
38074;Chantesse;4_Tres_dotee
38075;Chapareillan;4_Tres_dotee
38076;La Chapelle-de-la-Tour;4_Tres_dotee
38077;La Chapelle-de-Surieu;4_Tres_dotee
38078;La Chapelle-du-Bard;3_intermediaire
38080;Charancieu;4_Tres_dotee
38081;Charantonnay;4_Tres_dotee
38082;Charavines;4_Tres_dotee
38083;Charette;3_intermediaire
38084;Charnècles;5_Sur_dotee
38085;Charvieu-Chavagneux;4_Tres_dotee
38086;Chasselay;4_Tres_dotee
38087;Chasse-sur-Rhône;4_Tres_dotee
38089;Chassignieu;4_Tres_dotee
38090;Château-Bernard;2_Sous_dotee
38091;Châteauvilain;4_Tres_dotee
38092;Châtelus;5_Sur_dotee
38093;Châtenay;4_Tres_dotee
38094;Châtonnay;4_Tres_dotee
38095;Chatte;4_Tres_dotee
38097;Chavanoz;4_Tres_dotee
38098;Chélieu;4_Tres_dotee
38099;Chevrières;4_Tres_dotee
38100;Le Cheylas;4_Tres_dotee
38101;Cheyssieu;4_Tres_dotee
38102;Chèzeneuve;4_Tres_dotee
38103;Chichilianne;2_Sous_dotee
38104;Chimilin;4_Tres_dotee
38105;Chirens;5_Sur_dotee
38106;Cholonge;3_intermediaire
38107;Chonas-l'Amballan;4_Tres_dotee
38108;Choranche;5_Sur_dotee
38109;Chozeau;3_intermediaire
38110;Chuzelles;4_Tres_dotee
38111;Claix;5_Sur_dotee
38112;Clavans-en-Haut-Oisans;3_intermediaire
38113;Clelles;2_Sous_dotee
38114;Clonas-sur-Varèze;4_Tres_dotee
38115;Saint-Martin-de-la-Cluze;2_Sous_dotee
38116;Cognet;3_intermediaire
38117;Cognin-les-Gorges;4_Tres_dotee
38118;Colombe;4_Tres_dotee
38120;La Combe-de-Lancey;3_intermediaire
38124;Corbelin;3_intermediaire
38126;Corenc;5_Sur_dotee
38127;Cornillon-en-Trièves;2_Sous_dotee
38128;Corps;5_Sur_dotee
38129;Corrençon-en-Vercors;5_Sur_dotee
38130;La Côte-Saint-André;4_Tres_dotee
38131;Les Côtes-d'Arey;4_Tres_dotee
38132;Les Côtes-de-Corps;3_intermediaire
38133;Coublevie;5_Sur_dotee
38134;Cour-et-Buis;3_intermediaire
38135;Courtenay;3_intermediaire
38136;Crachier;4_Tres_dotee
38137;Cras;4_Tres_dotee
38138;Crémieu;3_intermediaire
38139;Creys-Mépieu;3_intermediaire
38140;Crolles;3_intermediaire
38141;Culin;4_Tres_dotee
38144;Diémoz;3_intermediaire
38146;Dizimieu;3_intermediaire
38147;Doissin;4_Tres_dotee
38148;Dolomieu;3_intermediaire
38149;Domarin;4_Tres_dotee
38150;Domène;5_Sur_dotee
38151;Échirolles;4_Tres_dotee
38152;Eclose-Badinières;4_Tres_dotee
38153;Engins;4_Tres_dotee
38154;Entraigues;3_intermediaire
38155;Entre-deux-Guiers;3_intermediaire
38156;Les Éparres;4_Tres_dotee
38157;Estrablin;4_Tres_dotee
38158;Eybens;4_Tres_dotee
38159;Eydoche;4_Tres_dotee
38160;Eyzin-Pinet;4_Tres_dotee
38161;Faramans;4_Tres_dotee
38162;Faverges-de-la-Tour;3_intermediaire
38163;Le Haut-Bréda;3_intermediaire
38166;La Flachère;4_Tres_dotee
38167;Flachères;4_Tres_dotee
38169;Fontaine;3_intermediaire
38170;Fontanil-Cornillon;5_Sur_dotee
38171;La Forteresse;4_Tres_dotee
38172;Four;4_Tres_dotee
38173;Le Freney-d'Oisans;3_intermediaire
38174;La Frette;4_Tres_dotee
38175;Froges;3_intermediaire
38176;Frontonas;4_Tres_dotee
38177;La Garde;3_intermediaire
38179;Gières;3_intermediaire
38180;Gillonnay;4_Tres_dotee
38181;Goncelin;4_Tres_dotee
38182;Le Grand-Lemps;4_Tres_dotee
38183;Granieu;3_intermediaire
38184;Grenay;4_Tres_dotee
38185;Grenoble;4_Tres_dotee
38186;Gresse-en-Vercors;2_Sous_dotee
38187;Le Gua;2_Sous_dotee
38188;Herbeys;3_intermediaire
38189;Heyrieux;3_intermediaire
38190;Hières-sur-Amby;3_intermediaire
38191;Huez;3_intermediaire
38192;Hurtières;3_intermediaire
38193;L'Isle-d'Abeau;4_Tres_dotee
38194;Izeaux;4_Tres_dotee
38195;Izeron;4_Tres_dotee
38197;Janneyrias;4_Tres_dotee
38198;Jarcieu;4_Tres_dotee
38199;Jardin;4_Tres_dotee
38200;Jarrie;4_Tres_dotee
38203;Laffrey;3_intermediaire
38204;Lalley;2_Sous_dotee
38205;Lans-en-Vercors;5_Sur_dotee
38206;Laval-en-Belledonne;3_intermediaire
38207;Lavaldens;3_intermediaire
38208;Lavars;2_Sous_dotee
38209;Lentiol;3_intermediaire
38210;Leyrieu;3_intermediaire
38211;Lieudieu;4_Tres_dotee
38212;Livet-et-Gavet;3_intermediaire
38213;Longechenal;4_Tres_dotee
38214;Lumbin;4_Tres_dotee
38215;Luzinay;4_Tres_dotee
38216;Malleval-en-Vercors;4_Tres_dotee
38217;Marcieu;3_intermediaire
38218;Marcilloles;4_Tres_dotee
38219;Marcollin;3_intermediaire
38221;Marnans;4_Tres_dotee
38222;Massieu;4_Tres_dotee
38223;Maubec;4_Tres_dotee
38224;Mayres-Savel;3_intermediaire
38225;Autrans-Méaudre en Vercors;5_Sur_dotee
38226;Mens;2_Sous_dotee
38228;Merlas;3_intermediaire
38229;Meylan;5_Sur_dotee
38230;Meyrié;4_Tres_dotee
38231;Meyrieu-les-Étangs;4_Tres_dotee
38232;Meyssiez;4_Tres_dotee
38235;Miribel-Lanchâtre;2_Sous_dotee
38236;Miribel-les-Échelles;3_intermediaire
38237;Mizoën;3_intermediaire
38238;Moidieu-Détourbe;4_Tres_dotee
38239;Moirans;5_Sur_dotee
38240;Moissieu-sur-Dolon;3_intermediaire
38241;Monestier-d'Ambel;5_Sur_dotee
